Store,Dept,Date,Weekly_Sales,IsHoliday
25,87,2012-10-05,5390.13,False
29,52,2012-09-14,728.44,False
12,30,2011-04-15,6796.32,False
15,85,2010-05-07,3156.25,False
6,92,2010-06-25,88370.85,False
41,11,2012-02-24,13695.32,False
27,44,2012-03-16,3960.67,False
22,8,2011-05-13,33502.29,False
22,5,2010-12-17,78379.39,False
6,12,2012-01-20,5769.09,False
23,79,2010-05-14,28796.03,False
14,12,2012-09-21,4332.24,False
23,22,2012-07-13,23776.43,False
8,32,2010-02-05,8699.85,False
15,18,2011-12-30,12439.07,True
7,92,2012-02-17,31215.43,False
18,20,2010-12-17,7801.59,False
27,23,2012-08-03,34325.6,False
14,33,2011-02-18,9798.54,False
15,42,2010-09-17,3790.39,False
32,81,2012-03-30,16209.58,False
28,92,2011-03-25,81185.71,False
44,7,2010-05-07,634.42,False
40,26,2011-12-16,6426.11,False
45,11,2010-11-05,12635.72,False
6,93,2011-04-29,39136.18,False
27,46,2011-03-04,34109.57,False
4,46,2012-08-31,36557.56,False
21,41,2011-11-25,4360.0,True
33,38,2010-11-26,7426.19,True
21,46,2010-06-04,21817.62,False
20,27,2011-05-13,2273.58,False
20,36,2010-10-01,1469.0,False
26,59,2010-05-14,265.7,False
40,33,2011-12-02,3822.82,False
31,14,2011-08-05,15195.68,False
6,94,2010-03-05,39749.91,False
41,6,2012-06-15,8209.03,False
19,41,2012-08-10,4043.48,False
32,23,2012-07-13,17571.15,False
1,54,2011-10-14,33.88,False
37,67,2011-10-21,2266.65,False
42,85,2011-12-02,69.81,False
23,67,2012-05-11,28207.34,False
31,79,2011-07-08,40219.27,False
40,21,2011-02-11,6057.37,True
42,85,2010-02-19,38.39,False
4,24,2011-05-20,9290.2,False
39,30,2012-03-09,4409.64,False
1,87,2012-03-30,46465.64,False
38,28,2011-09-09,37.33,True
32,58,2012-06-08,400.0,False
2,67,2010-10-29,10917.15,False
5,79,2011-07-29,4390.01,False
29,25,2011-12-30,4471.78,True
38,52,2010-07-30,7.28,False
3,22,2010-05-21,2027.15,False
40,51,2010-04-09,12.24,False
40,71,2010-10-15,1749.48,False
12,35,2012-07-06,3263.61,False
42,21,2011-09-30,1310.6,False
14,98,2010-11-05,18115.53,False
40,4,2012-03-30,22631.97,False
15,13,2012-03-30,17661.3,False
23,31,2011-07-22,4246.56,False
17,12,2011-03-11,5716.1,False
45,95,2012-02-24,50465.05,False
16,55,2011-11-04,6122.4,False
34,31,2011-10-21,765.69,False
22,98,2012-06-08,92.74,False
4,59,2010-04-16,908.95,False
5,81,2011-11-04,2446.29,False
5,46,2012-09-21,4552.64,False
34,35,2011-04-08,2054.0,False
45,85,2011-03-25,1456.95,False
3,22,2011-02-04,5686.06,False
38,18,2011-03-25,76.57,False
45,2,2011-03-18,34989.16,False
14,23,2011-10-07,36714.52,False
26,52,2010-09-24,2670.58,False
5,8,2011-04-22,13560.9,False
18,28,2011-07-22,379.07,False
7,55,2010-06-25,4191.13,False
10,83,2012-09-28,202.46,False
24,28,2010-03-26,946.38,False
16,23,2011-01-28,9035.57,False
14,28,2012-08-31,597.27,False
39,83,2010-06-11,5270.3,False
13,34,2012-05-04,21220.53,False
11,85,2011-01-28,1315.14,False
32,74,2010-12-31,17985.02,True
36,91,2011-08-19,13011.31,False
18,59,2010-05-21,664.77,False
36,9,2010-06-11,101.68,False
30,28,2010-04-30,129.5,False
23,40,2010-04-23,69296.63,False
41,32,2010-05-07,4565.55,False
32,46,2011-02-04,21446.92,False
1,85,2012-10-05,2361.62,False
20,56,2010-07-09,3644.94,False
26,21,2010-09-17,5956.91,False
13,44,2012-09-14,9203.81,False
4,21,2010-09-17,9590.41,False
13,35,2010-03-19,3812.0,False
19,81,2011-07-22,21655.71,False
40,6,2012-05-25,3001.31,False
32,19,2011-03-25,1577.42,False
38,2,2011-05-06,11401.8,False
26,21,2010-03-26,6067.88,False
23,92,2012-03-09,71300.52,False
16,67,2011-12-23,8158.01,False
28,36,2012-04-27,2343.5,False
10,54,2011-11-18,45.92,False
2,9,2011-07-01,37627.65,False
22,22,2010-05-14,9823.87,False
16,82,2011-05-13,6999.92,False
4,94,2011-01-21,62783.75,False
41,52,2011-03-25,1638.61,False
25,25,2011-09-16,6218.33,False
22,71,2012-02-17,8657.03,False
32,5,2012-03-23,17917.59,False
6,25,2010-12-03,12262.94,False
32,97,2012-05-04,16543.75,False
44,82,2010-03-26,2755.37,False
9,74,2012-08-10,7731.01,False
11,30,2010-04-23,7958.86,False
6,31,2010-04-09,2463.42,False
39,97,2010-10-29,23389.42,False
42,28,2011-10-14,56.75,False
5,96,2010-04-16,4595.15,False
21,32,2012-05-11,7424.07,False
44,13,2010-05-21,7046.49,False
6,74,2010-04-02,18257.44,False
2,60,2011-03-11,235.8,False
32,17,2011-05-20,10245.58,False
20,38,2010-10-22,111559.17,False
30,5,2010-12-24,827.04,False
13,82,2012-03-09,30999.82,False
1,79,2012-07-06,47794.94,False
29,55,2012-02-03,4172.45,False
1,60,2011-01-28,1029.6,False
38,60,2011-06-03,422.4,False
18,60,2010-07-09,7.0,False
25,82,2012-05-25,11155.8,False
34,5,2010-04-30,18671.83,False
7,29,2012-06-08,1122.54,False
25,35,2010-07-16,2740.0,False
26,82,2011-10-21,13471.3,False
23,77,2011-12-02,204.0,False
25,52,2010-12-17,1622.92,False
31,11,2011-03-25,11430.32,False
9,56,2010-11-19,87.78,False
14,80,2010-03-12,36173.16,False
7,55,2010-04-16,5609.25,False
31,28,2011-09-09,322.36,True
2,55,2011-07-22,9429.13,False
32,29,2012-06-08,2805.74,False
41,20,2012-06-22,6182.27,False
31,79,2012-08-10,37844.2,False
8,37,2012-04-20,2052.39,False
36,82,2011-10-07,5439.69,False
14,95,2010-03-05,159118.95,False
29,71,2011-07-01,2381.97,False
44,32,2012-03-09,55.0,False
38,7,2012-10-12,171.03,False
32,7,2011-01-07,14094.76,False
13,30,2011-07-01,5228.64,False
35,94,2012-10-19,113.7,False
43,32,2011-03-04,42.0,False
6,72,2011-03-18,81380.11,False
35,10,2011-05-13,14877.35,False
36,46,2011-10-07,2120.88,False
19,8,2011-11-18,41137.73,False
42,21,2011-06-17,1147.43,False
30,17,2011-07-01,97.21,False
24,34,2012-06-15,18649.48,False
8,29,2010-04-30,2794.34,False
39,96,2010-02-12,25364.0,True
18,90,2010-04-16,14394.15,False
33,13,2011-11-18,7138.85,False
7,13,2010-12-24,16976.68,False
18,36,2011-10-14,2423.17,False
3,28,2011-09-30,90.08,False
17,10,2010-06-25,18767.51,False
44,12,2010-11-12,81.44,False
38,42,2010-05-14,99.8,False
5,55,2011-07-01,2812.64,False
16,5,2011-10-07,13946.62,False
25,30,2010-05-28,3452.72,False
9,20,2010-10-15,2163.67,False
10,82,2011-07-08,20137.66,False
20,79,2011-09-02,41769.69,False
34,65,2010-08-27,51248.76,False
13,4,2011-02-04,42732.11,False
14,22,2011-12-02,22063.1,False
21,52,2012-06-29,2088.38,False
31,85,2011-10-07,710.25,False
37,59,2010-04-16,222.88,False
10,71,2010-08-20,19500.14,False
14,82,2010-09-10,25548.78,True
40,48,2010-11-12,1358.0,False
26,26,2010-12-17,6047.91,False
44,56,2010-09-10,128.0,True
3,72,2010-07-30,10029.63,False
21,3,2011-12-16,14232.5,False
3,87,2011-05-13,553.99,False
35,71,2011-06-24,9460.45,False
12,71,2011-07-29,7665.96,False
1,3,2011-08-19,41603.11,False
23,92,2010-10-22,36705.95,False
18,40,2011-11-25,50149.32,True
24,1,2011-07-01,13830.75,False
19,50,2012-09-21,977.0,False
9,74,2011-10-14,7065.07,False
33,90,2012-05-11,26430.51,False
23,2,2011-02-25,60907.46,False
26,4,2011-03-25,20777.21,False
34,81,2012-06-01,18050.62,False
20,92,2010-04-23,134464.46,False
23,36,2012-01-06,2221.86,False
42,82,2010-12-03,7043.42,False
22,81,2011-02-18,12133.24,False
3,60,2012-04-20,198.0,False
4,95,2012-06-22,170131.9,False
20,14,2012-10-26,20237.54,False
32,5,2011-02-18,19290.62,False
37,85,2011-01-07,-0.29,False
7,13,2010-03-12,12696.67,False
42,32,2011-11-11,5.0,False
37,83,2011-03-18,2251.42,False
17,67,2010-07-09,5899.39,False
22,36,2011-03-18,2035.5,False
4,17,2010-04-30,13864.22,False
13,92,2010-02-26,149088.91,False
20,20,2010-10-15,5927.08,False
2,38,2010-05-28,91070.95,False
14,11,2011-11-04,23115.89,False
26,49,2011-04-15,2889.89,False
36,21,2012-08-17,208.52,False
35,20,2010-09-10,12363.83,True
35,33,2011-09-16,9816.3,False
34,29,2010-05-28,1913.72,False
41,79,2010-08-20,21774.7,False
37,83,2011-05-06,2249.01,False
27,23,2010-05-07,43626.1,False
29,8,2010-05-07,20713.01,False
12,7,2012-06-15,33849.83,False
26,2,2012-02-17,24533.74,False
40,91,2010-09-24,36502.84,False
41,11,2012-03-30,11590.04,False
19,35,2012-04-20,4036.81,False
3,97,2010-11-05,259.59,False
8,58,2012-05-25,1430.0,False
27,14,2012-07-06,30604.52,False
27,30,2012-08-03,5910.54,False
20,92,2012-06-01,149742.17,False
32,72,2011-08-05,35486.55,False
8,56,2010-06-25,4927.47,False
33,98,2012-10-12,6908.93,False
20,36,2011-11-11,2233.29,False
25,6,2011-11-18,1883.51,False
13,67,2011-09-09,11656.35,True
13,7,2012-08-24,47188.54,False
4,5,2010-09-24,34085.24,False
5,96,2010-09-24,4338.33,False
29,1,2011-03-25,14556.68,False
22,59,2011-06-24,240.0,False
21,54,2010-02-05,310.0,False
21,79,2011-02-25,27446.44,False
23,74,2011-09-09,48244.88,True
30,81,2011-02-04,14940.36,False
42,1,2011-01-14,9574.86,False
17,8,2010-03-05,21068.14,False
19,3,2011-11-18,10820.12,False
33,52,2011-12-30,13.88,True
44,32,2012-03-16,70.0,False
30,13,2011-08-12,10428.69,False
2,98,2011-03-11,13649.83,False
11,31,2011-09-30,2183.98,False
27,36,2011-09-16,1415.56,False
13,4,2012-01-06,49349.69,False
22,58,2010-04-30,3175.0,False
13,10,2011-07-01,38198.25,False
10,48,2012-05-11,2886.0,False
43,52,2010-08-06,36.29,False
42,67,2012-07-06,823.74,False
10,10,2012-06-22,52842.88,False
15,31,2011-09-02,4444.43,False
13,31,2010-07-09,2210.92,False
45,67,2010-10-22,5765.74,False
23,22,2011-08-19,29679.99,False
3,95,2011-01-28,11158.06,False
14,44,2012-06-22,3606.82,False
19,90,2012-06-29,59078.79,False
9,11,2012-09-21,11135.91,False
15,23,2010-09-03,22581.59,False
40,83,2010-12-31,4718.76,True
35,11,2010-11-05,17382.29,False
43,4,2012-09-21,17643.66,False
5,40,2011-10-14,17428.71,False
6,30,2011-01-21,3331.88,False
14,59,2010-10-15,930.2,False
27,3,2011-11-11,12182.48,False
36,97,2012-06-08,6221.96,False
30,28,2012-05-11,49.18,False
6,31,2011-04-01,2067.85,False
36,17,2012-07-13,257.03,False
4,21,2010-07-16,9932.06,False
12,13,2011-11-04,47005.47,False
20,90,2010-05-07,90927.66,False
32,79,2012-03-16,15262.16,False
44,80,2012-09-21,6178.76,False
24,24,2011-10-14,5894.37,False
43,87,2011-02-04,39.76,False
32,21,2012-07-20,4894.59,False
3,92,2010-06-11,5799.41,False
23,10,2011-04-15,29961.21,False
34,65,2011-01-28,43097.57,False
41,97,2011-12-23,27044.64,False
22,83,2010-10-22,1228.07,False
35,85,2010-06-11,2859.78,False
15,32,2011-07-08,5182.78,False
25,3,2011-03-25,7812.47,False
22,67,2011-11-18,12006.62,False
24,72,2010-09-10,59804.06,True
8,85,2010-09-10,2379.97,True
16,55,2010-03-26,8670.82,False
23,94,2012-06-29,279.37,False
41,74,2012-06-08,19829.36,False
7,56,2012-05-25,25798.07,False
41,16,2012-05-18,46085.32,False
26,17,2012-09-14,8468.88,False
23,34,2010-05-14,26169.5,False
33,17,2010-12-24,464.71,False
44,3,2010-10-29,515.25,False
6,79,2010-10-22,22430.74,False
1,46,2011-08-26,17963.72,False
22,72,2012-08-31,54182.71,False
2,71,2011-09-30,3036.01,False
30,23,2011-07-29,4.77,False
40,80,2011-10-21,16119.07,False
32,71,2011-09-30,3851.94,False
31,19,2011-11-18,-2.91,False
7,95,2012-09-28,31691.54,False
42,3,2012-09-28,682.06,False
31,94,2010-09-03,62880.9,False
1,49,2012-04-06,12892.99,False
24,8,2012-05-11,47579.05,False
40,24,2011-08-05,4348.71,False
20,72,2011-07-08,70858.02,False
22,8,2010-02-05,40496.73,False
31,31,2011-04-15,1473.94,False
27,54,2012-02-03,30.76,False
18,4,2010-04-23,27250.78,False
45,80,2011-10-21,627.82,False
11,52,2012-02-03,3511.71,False
17,23,2011-02-11,10907.36,True
38,28,2012-06-01,73.93,False
27,19,2012-05-11,1662.78,False
44,56,2010-07-23,137.5,False
4,35,2010-11-19,5521.0,False
28,85,2011-07-01,1453.59,False
45,67,2011-07-29,4308.49,False
21,54,2011-04-15,224.64,False
32,97,2010-02-26,15512.22,False
14,36,2010-11-19,1537.0,False
27,5,2010-11-19,34402.68,False
15,14,2011-05-13,13128.15,False
18,4,2010-05-28,28561.97,False
31,18,2012-10-12,5466.41,False
27,16,2011-08-05,30448.68,False
31,55,2010-12-31,12805.04,True
3,90,2010-06-04,1183.04,False
2,74,2011-07-22,13698.46,False
23,42,2012-06-29,13139.5,False
26,30,2012-06-08,2186.78,False
16,71,2010-10-08,2388.02,False
41,52,2012-07-20,1888.92,False
13,38,2010-12-24,74703.16,False
5,2,2011-03-25,11728.21,False
31,58,2010-07-30,4600.0,False
34,74,2010-12-24,8891.83,False
21,34,2012-04-20,21649.66,False
32,11,2011-03-25,12135.93,False
24,40,2011-06-03,50151.99,False
34,96,2010-10-08,17526.26,False
18,58,2011-11-04,635.0,False
6,83,2010-10-22,3378.54,False
39,82,2011-12-23,107335.38,False
9,3,2011-03-18,4398.29,False
16,49,2011-09-30,74.25,False
38,95,2011-08-12,45239.52,False
41,55,2010-07-02,7787.02,False
19,21,2012-05-18,6096.17,False
1,40,2010-03-05,67000.83,False
22,79,2010-07-16,17000.15,False
6,33,2012-05-04,5133.97,False
33,55,2011-12-30,46.0,True
26,36,2011-01-14,597.0,False
3,4,2011-03-18,8332.88,False
29,74,2011-05-27,9430.87,False
42,4,2011-11-18,14853.41,False
39,13,2011-04-08,51547.13,False
31,52,2011-02-25,672.04,False
45,35,2010-02-19,1600.0,False
34,29,2011-02-18,3841.39,False
15,79,2010-06-25,7866.94,False
10,37,2011-06-24,4162.68,False
31,60,2010-10-29,264.0,False
18,33,2010-07-09,8065.03,False
28,26,2010-04-09,13078.92,False
27,95,2010-08-06,136161.86,False
41,58,2012-03-23,5060.0,False
5,98,2012-07-13,27.0,False
44,1,2011-10-07,9384.4,False
20,90,2010-12-10,108533.63,False
21,33,2011-06-17,7300.68,False
23,59,2011-07-08,458.25,False
13,59,2010-06-11,860.89,False
27,24,2010-03-26,11550.32,False
23,25,2010-08-27,24196.67,False
9,81,2010-04-30,2025.91,False
4,41,2010-05-21,171.0,False
13,93,2011-05-06,49653.15,False
4,3,2011-08-12,63988.51,False
6,24,2011-12-09,15689.14,False
13,46,2010-12-17,53455.84,False
19,8,2011-03-04,45049.11,False
12,31,2010-09-03,11299.96,False
43,38,2012-10-05,65998.94,False
40,72,2010-10-15,34998.53,False
15,60,2012-09-07,189.0,True
38,24,2011-08-19,25.11,False
22,4,2012-08-10,33849.35,False
12,19,2011-04-29,2462.94,False
35,29,2010-11-12,8907.85,False
27,81,2011-07-15,31554.38,False
31,93,2012-03-30,51182.55,False
25,32,2010-04-16,5160.85,False
8,72,2010-12-03,41587.69,False
39,32,2010-04-02,5674.2,False
26,14,2011-10-14,11726.89,False
11,6,2011-08-19,4042.27,False
13,58,2012-05-04,3870.0,False
31,21,2010-07-30,5742.07,False
20,17,2011-08-19,16951.62,False
37,27,2012-03-09,14.74,False
29,45,2010-06-04,25.0,False
14,91,2012-10-05,81781.84,False
3,29,2010-09-17,988.21,False
39,55,2010-12-03,20017.19,False
6,58,2010-03-26,1766.0,False
26,36,2011-09-09,840.37,True
7,12,2012-05-11,6202.41,False
21,31,2012-08-10,7628.21,False
31,29,2010-02-12,4926.2,True
7,22,2010-08-13,6232.65,False
20,82,2010-04-16,19178.85,False
12,5,2010-12-31,33054.19,True
3,21,2011-05-13,1088.9,False
27,27,2010-03-26,2748.0,False
35,52,2010-06-11,2466.86,False
3,20,2010-07-09,1348.73,False
37,10,2010-05-21,370.28,False
24,40,2011-04-22,42845.16,False
38,11,2010-05-07,847.07,False
34,4,2010-04-02,20353.85,False
42,82,2011-10-14,7364.36,False
23,35,2011-09-30,5654.51,False
23,4,2010-11-26,21860.43,True
4,11,2012-05-04,27820.53,False
19,22,2010-07-30,13164.65,False
17,79,2011-10-07,26629.75,False
33,10,2010-07-02,63.63,False
28,35,2011-02-04,2867.76,False
18,7,2010-06-18,32567.72,False
28,13,2011-01-14,36332.22,False
37,6,2010-10-01,44.12,False
32,56,2011-09-23,2321.27,False
35,87,2010-03-05,15467.2,False
43,74,2010-08-06,1243.95,False
40,41,2011-04-15,166.0,False
38,59,2010-11-26,58.86,True
10,74,2011-09-23,38954.23,False
17,9,2010-03-12,18464.61,False
27,52,2010-06-25,1951.16,False
12,23,2012-06-08,44912.51,False
26,3,2011-03-11,5602.44,False
41,72,2010-10-01,50225.06,False
25,60,2010-06-25,21.0,False
3,17,2011-07-22,2373.17,False
31,99,2012-03-16,0.02,False
6,10,2010-12-17,39969.98,False
11,51,2010-02-05,5.8,False
21,42,2011-05-20,4755.2,False
45,91,2011-04-01,17601.22,False
34,27,2011-10-21,701.23,False
23,17,2011-09-30,25865.93,False
38,26,2011-02-25,4.66,False
38,23,2012-03-02,5.77,False
18,81,2011-11-25,12515.46,True
16,95,2012-03-30,30482.15,False
3,71,2010-03-12,903.9,False
20,55,2011-01-28,16246.72,False
28,8,2010-09-24,31851.14,False
23,93,2012-03-09,1739.86,False
6,48,2010-09-10,1802.0,True
19,60,2010-11-19,554.4,False
13,87,2012-02-10,19199.12,True
24,6,2011-11-18,3661.21,False
20,2,2010-02-05,85812.69,False
18,24,2011-07-29,7670.91,False
16,28,2012-04-06,300.99,False
37,90,2011-02-25,42923.41,False
7,95,2011-04-08,32465.12,False
19,2,2012-06-08,49436.63,False
29,71,2011-12-02,2158.35,False
11,10,2011-04-08,19912.09,False
15,13,2010-03-12,20081.16,False
14,82,2010-05-07,23447.02,False
23,34,2012-10-05,28018.29,False
41,72,2012-03-02,60611.81,False
30,7,2011-09-30,139.79,False
15,25,2012-03-09,6169.67,False
25,92,2012-07-20,41510.85,False
18,59,2011-11-11,271.93,False
21,32,2012-01-20,5127.26,False
14,12,2012-05-25,6680.31,False
40,82,2011-02-11,11016.73,True
24,41,2012-07-13,1464.97,False
40,93,2011-12-02,25674.37,False
13,40,2010-02-12,81957.04,True
32,94,2011-10-14,48062.82,False
30,72,2010-05-28,81.71,False
32,38,2012-07-27,61619.71,False
14,91,2011-04-29,72589.73,False
18,16,2012-08-10,13834.88,False
36,94,2011-11-04,32926.4,False
17,54,2011-12-09,15.0,False
21,92,2011-06-10,20251.21,False
13,6,2010-12-31,5856.79,True
4,72,2011-12-16,168889.61,False
6,6,2012-06-15,5180.07,False
18,9,2012-07-20,19408.05,False
25,8,2011-04-08,28468.38,False
16,5,2010-05-28,8844.52,False
7,13,2011-09-09,16352.53,True
13,31,2010-04-09,2517.76,False
42,25,2011-03-04,31.5,False
12,16,2011-01-28,4178.25,False
25,85,2010-04-02,3099.11,False
20,46,2011-07-22,34353.21,False
22,32,2012-02-24,4583.48,False
10,92,2010-02-19,48087.25,False
17,41,2010-09-10,25.0,True
25,67,2010-07-30,6491.69,False
7,59,2011-06-17,22.42,False
13,29,2012-10-26,7365.45,False
25,97,2010-10-01,2650.26,False
22,79,2010-03-05,20183.31,False
37,67,2011-10-14,1869.26,False
14,5,2011-06-17,25650.42,False
8,87,2010-03-05,16024.77,False
43,6,2011-05-20,34.86,False
5,24,2011-04-15,1466.7,False
8,29,2010-10-08,2956.56,False
13,9,2012-08-31,47085.16,False
31,83,2010-07-30,7279.11,False
20,60,2011-05-20,440.0,False
29,82,2011-03-11,7250.9,False
42,2,2012-10-05,17135.02,False
11,58,2012-06-22,4495.0,False
34,83,2012-06-22,3708.82,False
17,67,2010-07-23,6864.99,False
30,14,2010-12-24,2907.26,False
17,87,2011-07-15,12185.04,False
16,9,2012-05-11,22142.82,False
23,26,2011-03-04,12882.12,False
19,94,2012-03-30,33343.77,False
44,9,2010-12-31,70.31,True
41,9,2012-03-02,19381.29,False
17,5,2012-04-06,30722.82,False
13,9,2012-02-03,20509.2,False
13,95,2011-01-07,108849.85,False
7,60,2010-10-15,96.8,False
19,93,2011-10-14,36228.9,False
17,81,2012-10-19,15463.35,False
35,26,2011-08-12,9285.7,False
31,12,2011-08-26,2828.42,False
41,32,2010-03-26,3596.7,False
39,92,2012-09-28,119555.01,False
29,46,2012-06-01,14290.34,False
3,9,2012-06-22,10137.78,False
43,1,2011-02-18,16630.05,False
31,85,2012-10-05,912.76,False
6,87,2012-09-21,42773.32,False
18,52,2011-01-21,2190.14,False
41,29,2012-10-26,4893.9,False
38,16,2011-08-05,842.32,False
29,44,2011-09-30,1894.08,False
14,85,2011-05-06,2274.45,False
4,3,2012-02-03,17288.22,False
19,79,2012-03-30,21591.99,False
21,82,2010-08-20,13762.73,False
17,23,2012-07-27,15789.06,False
15,60,2011-07-01,79.2,False
6,34,2011-08-05,16323.14,False
9,46,2012-07-06,8951.86,False
25,25,2010-11-12,5754.2,False
34,2,2010-05-21,35667.15,False
32,22,2012-07-06,9379.93,False
29,59,2011-11-18,110.56,False
14,14,2011-09-23,23827.22,False
15,16,2010-05-28,57305.44,False
27,79,2011-05-20,34867.5,False
15,16,2011-04-22,9982.17,False
38,18,2012-04-06,843.19,False
2,11,2011-12-30,22700.47,True
21,90,2012-06-22,10132.27,False
19,11,2011-08-12,15886.25,False
21,14,2010-08-20,14893.38,False
32,67,2012-04-20,7234.67,False
35,13,2012-01-13,25989.65,False
15,59,2010-09-24,295.71,False
7,23,2012-09-07,14005.79,True
25,23,2010-04-09,16279.69,False
36,14,2010-09-03,1671.9,False
13,72,2011-11-25,268877.83,True
17,30,2011-06-24,2528.34,False
21,98,2012-08-24,98.54,False
24,96,2011-03-04,9782.95,False
27,79,2011-04-29,32987.71,False
13,28,2010-06-04,1143.55,False
27,19,2010-08-20,295.25,False
30,87,2011-08-19,415.2,False
38,98,2011-10-21,5694.39,False
20,40,2012-01-27,87469.02,False
16,79,2011-01-07,6377.12,False
31,74,2010-09-17,12955.73,False
5,18,2010-10-22,2029.1,False
24,40,2011-08-05,45048.57,False
